93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de karaté et disciplines associées;27;7;20;;10;1;9;;8;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de vol à voile;4;;4;;;;;;0;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF d'éducation physique et de gymnastique volontaire;42;;29;13;42;;29;13;8;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de la retraite sportive;3;;;3;;;;;0;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;Union nationale sportive Léo Lagrange;1;1;;;1;1;;;0;33883;17437;4454;10031;2951;9094;19683;5106
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF d'athlétisme;199;119;77;3;77;47;29;1;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de canoë-kayak;4;4;;;;;;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de hockey;1;;1;;;;;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de taekwondo et disciplines associées;15;7;8;;4;1;3;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de tennis de table;104;52;46;6;5;3;2;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de hockey sur glace;6;;6;;;;;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF des sports de billard;33;9;10;15;3;1;1;1;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de karaté et disciplines associées;101;39;62;;17;8;9;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de motocyclisme;14;;14;;1;;1;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF de ski nautique;5;4;1;;2;2;;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF du sport travailliste;1;;1;;1;;1;;0;41808;21963;5188;12075;4700;10551;23502;7755
93046;93190;LIVRY GARGAN;48.917335, 2.5298854;FF handisport;12;4;7;1;3;;2;1;0;41808;21963;5188;12075;4700;10551;23502;7755
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de badminton;272;91;181;;95;37;58;;57;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de football;4429;2555;1826;47;220;100;119;2;804;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF d'altérophilie, musculation, force athlétique et culturisme;109;17;88;4;11;3;8;;45;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de natation;753;537;204;12;365;253;103;9;189;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de tir à l'arc;105;57;44;4;31;14;15;2;27;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de rugby;624;323;295;6;50;23;27;;6;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF d'aéronautique;76;6;59;11;;;;;13;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de bowling et de sports de quilles;42;5;31;6;11;;9;2;6;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF des pêcheurs en mer;17;1;13;3;3;1;2;;6;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de ski nautique;33;19;14;;12;9;3;;12;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF de surf;12;6;6;;4;3;1;;3;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF des clubs alpins et de montagne;14;;10;4;6;;5;1;3;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF Maccabi;4;3;1;;2;1;1;;1;106785;52998;15750;30904;6345;31843;62446;12497
93066;93200;ST DENIS;48.9244699, 2.36013292175;FF du sport universitaire;545;5;540;;216;3;213;;234;106785;52998;15750;30904;6345;31843;62446;12497
93032;93220;GAGNY;48.8842139, 2.5321482;FF de boxe;18;7;11;;1;;1;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de gymnastique;298;270;27;1;196;179;17;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de handball;275;189;85;1;63;43;20;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de ski;7;;5;2;2;;2;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de volley-ball;75;36;39;;33;18;15;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF d'aéronautique;20;2;14;4;1;;1;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF du sport automobile;15;2;10;2;;;;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de karaté et disciplines associées;130;85;43;2;35;24;10;1;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF de ski nautique;4;2;2;;1;1;;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF des clubs alpins et de montagne;6;;2;4;4;;2;2;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);6;;6;;4;;4;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;FF Maccabi;4;1;3;;;;;;0;39056;20379;5361;11073;3946;10829;21382;6845
93032;93220;GAGNY;48.8842139, 2.5321482;Union nationale du sport scolaire (UNSS);1110;1084;26;;430;428;2;;0;39056;20379;5361;11073;3946;10829;21382;6845
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de boxe;4;2;2;;;;;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de judo-jujitsu et disciplines associées;140;122;17;1;30;26;4;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de tennis;206;131;51;23;66;44;14;7;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de tir;59;26;25;9;6;2;4;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de rugby;40;25;15;;4;;4;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de bowling et de sports de quilles;1;;1;;;;;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de pêche sportive au coup;2;;2;;;;;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de planeur ultra léger motorisé;1;;;1;;;;;0;25771;13447;3693;7455;2298;7325;14261;4184
93063;93230;ROMAINVILLE;48.8852958, 2.4358326;FF de vol à voile;3;2;1;;1;;1;;0;25771;13447;3693;7455;2298;7325;14261;4184
